,User ID,Perfume Name,Sentiment
25332,9508.0,Bentley Absolute,-1.0
25334,4510.0,Lalique Pour Homme EDP,1.0
25335,49463.0,Lalique Pour Homme EDP,1.0
25336,77943.0,Lalique Pour Homme EDP,1.0
25337,60411.0,Lalique Pour Homme EDP,1.0
25338,62872.0,Lalique Pour Homme EDP,1.0
25339,49996.0,Lalique Pour Homme EDP,1.0
25341,30333.0,Lalique Pour Homme EDP,1.0
25342,73302.0,Lalique Pour Homme EDP,1.0
25343,55613.0,Lalique Pour Homme EDP,1.0
25344,74192.0,Lalique Pour Homme EDP,1.0
25345,72642.0,Lalique Pour Homme EDP,-1.0
25346,4954.0,Lalique Pour Homme EDP,1.0
25348,54293.0,Lalique Pour Homme EDP,1.0
25349,37966.0,Lalique Pour Homme EDP,1.0
25350,58412.0,Lalique Pour Homme EDP,-1.0
25351,37021.0,Lalique Pour Homme EDP,-1.0
25353,62255.0,Lalique Pour Homme EDP,-1.0
25354,76204.0,Lalique Pour Homme EDP,-1.0
25356,37148.0,Lalique Pour Homme EDP,1.0
25357,67198.0,Lalique Pour Homme EDP,1.0
25358,68001.0,Lalique Pour Homme EDP,1.0
25361,58773.0,Lalique Pour Homme EDP,1.0
25362,2565.0,Lalique Pour Homme EDP,1.0
25363,57108.0,Lalique Pour Homme EDP,-1.0
25364,46795.0,Lalique Pour Homme EDP,1.0
25365,10391.0,Lalique Pour Homme EDP,1.0
25367,41402.0,Lalique Pour Homme EDP,1.0
25368,26445.0,Lalique Pour Homme EDP,1.0
25369,38148.0,Lalique Pour Homme EDP,-1.0
25370,44010.0,Lalique Pour Homme EDP,-1.0
25371,48163.0,Lalique Pour Homme EDP,1.0
25372,34841.0,Lalique Pour Homme EDP,1.0
25373,43560.0,Lalique Pour Homme EDP,1.0
25374,43527.0,Lalique Pour Homme EDP,1.0
25375,75023.0,Lalique Pour Homme EDP,1.0
25376,35537.0,Lalique Pour Homme EDP,1.0
25377,8266.0,Lalique Pour Homme EDP,1.0
25379,32514.0,Lalique Pour Homme EDP,1.0
25380,5447.0,Lalique Pour Homme EDP,1.0
25381,28525.0,Lalique Pour Homme EDP,1.0
25382,12207.0,Lalique Pour Homme EDP,1.0
25383,21020.0,Lalique Pour Homme EDP,1.0
25384,22002.0,Lalique Pour Homme EDP,-1.0
25385,17746.0,Lalique Pour Homme EDP,-1.0
25388,20249.0,Lalique Pour Homme EDP,1.0
25389,11930.0,Lalique Pour Homme EDP,1.0
25392,11702.0,Lalique Pour Homme EDP,1.0
25393,19717.0,Lalique Pour Homme EDP,1.0
25394,1852.0,Lalique Pour Homme EDP,1.0
25395,9245.0,Lalique Pour Homme EDP,-1.0
25396,18182.0,Lalique Pour Homme EDP,-1.0
25397,4371.0,Lalique Pour Homme EDP,1.0
25398,15289.0,Lalique Pour Homme EDP,1.0
25399,15240.0,Lalique Pour Homme EDP,1.0
25400,12463.0,Lalique Pour Homme EDP,1.0
25403,6779.0,Lalique Pour Homme EDP,1.0
25404,2807.0,Lalique Pour Homme EDP,-1.0
25405,7465.0,Lalique Pour Homme EDP,1.0
25406,10403.0,Lalique Pour Homme EDP,1.0
25407,6066.0,Lalique Pour Homme EDP,-1.0
25408,10829.0,Lalique Pour Homme EDP,1.0
25409,6795.0,Lalique Pour Homme EDP,1.0
25410,2261.0,Lalique Pour Homme EDP,1.0
25411,4840.0,Lalique Pour Homme EDP,1.0
25412,10862.0,Lalique Pour Homme EDP,1.0
25413,8544.0,Lalique Pour Homme EDP,1.0
25414,1834.0,Lalique Pour Homme EDP,-1.0
25415,6166.0,Lalique Pour Homme EDP,-1.0
25416,10121.0,Lalique Pour Homme EDP,1.0
25417,8360.0,Lalique Pour Homme EDP,1.0
25418,8035.0,Lalique Pour Homme EDP,1.0
25420,7282.0,Lalique Pour Homme EDP,1.0
25421,1632.0,Lalique Pour Homme EDP,1.0
25422,6408.0,Lalique Pour Homme EDP,1.0
25424,6162.0,Lalique Pour Homme EDP,1.0
25427,1007.0,Lalique Pour Homme EDP,-1.0
25428,3215.0,Lalique Pour Homme EDP,-1.0
25429,1202.0,Lalique Pour Homme EDP,1.0
25430,841.0,Lalique Pour Homme EDP,1.0
25431,1409.0,Lalique Pour Homme EDP,-1.0
25432,635.0,Lalique Pour Homme EDP,1.0
25435,26946.0,Jennifer Lopez Still,1.0
25436,67624.0,Jennifer Lopez Still,1.0
25437,87137.0,Jennifer Lopez Still,-1.0
25438,87642.0,Jennifer Lopez Still,-1.0
25439,88633.0,Jennifer Lopez Still,1.0
25440,88259.0,Jennifer Lopez Still,1.0
25441,85787.0,Jennifer Lopez Still,1.0
25442,44828.0,Jennifer Lopez Still,1.0
25444,66453.0,Jennifer Lopez Still,1.0
25445,62239.0,Jennifer Lopez Still,1.0
25446,73374.0,Jennifer Lopez Still,1.0
25447,70885.0,Jennifer Lopez Still,-1.0
25448,59419.0,Jennifer Lopez Still,-1.0
25449,57366.0,Jennifer Lopez Still,1.0
25450,81352.0,Jennifer Lopez Still,1.0
25451,66571.0,Jennifer Lopez Still,1.0
25453,73633.0,Jennifer Lopez Still,1.0
25454,37359.0,Jennifer Lopez Still,1.0
25455,35290.0,Jennifer Lopez Still,-1.0
25456,76468.0,Jennifer Lopez Still,1.0
25457,65714.0,Jennifer Lopez Still,1.0
25458,73851.0,Jennifer Lopez Still,1.0
25459,83009.0,Jennifer Lopez Still,1.0
25462,47432.0,Jennifer Lopez Still,1.0
25464,67062.0,Jennifer Lopez Still,-1.0
25465,36347.0,Jennifer Lopez Still,1.0
25466,38369.0,Jennifer Lopez Still,-1.0
25467,59513.0,Jennifer Lopez Still,1.0
25468,59105.0,Jennifer Lopez Still,1.0
25469,29596.0,Jennifer Lopez Still,1.0
25470,57741.0,Jennifer Lopez Still,1.0
25472,24218.0,Jennifer Lopez Still,1.0
25473,55486.0,Jennifer Lopez Still,1.0
25474,54157.0,Jennifer Lopez Still,1.0
25475,37215.0,Jennifer Lopez Still,1.0
25476,46408.0,Jennifer Lopez Still,-1.0
25477,26554.0,Jennifer Lopez Still,1.0
25478,69388.0,Jennifer Lopez Still,1.0
25479,39497.0,Jennifer Lopez Still,1.0
25480,48327.0,Jennifer Lopez Still,1.0
25481,39752.0,Jennifer Lopez Still,1.0
25482,27504.0,Jennifer Lopez Still,1.0
25483,34553.0,Jennifer Lopez Still,1.0
25484,38435.0,Jennifer Lopez Still,1.0
25485,30633.0,Jennifer Lopez Still,1.0
25486,33716.0,Jennifer Lopez Still,1.0
25488,29617.0,Jennifer Lopez Still,1.0
25489,36280.0,Jennifer Lopez Still,-1.0
25491,35057.0,Jennifer Lopez Still,1.0
25492,22532.0,Jennifer Lopez Still,1.0
25493,23639.0,Jennifer Lopez Still,1.0
25494,26283.0,Jennifer Lopez Still,1.0
25495,22905.0,Jennifer Lopez Still,1.0
25496,25596.0,Jennifer Lopez Still,1.0
25498,21827.0,Jennifer Lopez Still,1.0
25499,11601.0,Jennifer Lopez Still,1.0
25500,22002.0,Jennifer Lopez Still,-1.0
25501,22358.0,Jennifer Lopez Still,1.0
25502,21841.0,Jennifer Lopez Still,-1.0
25503,15456.0,Jennifer Lopez Still,1.0
25504,9978.0,Jennifer Lopez Still,1.0
25505,17498.0,Jennifer Lopez Still,1.0
25506,11929.0,Jennifer Lopez Still,1.0
25507,15522.0,Jennifer Lopez Still,1.0
25508,17005.0,Jennifer Lopez Still,1.0
25509,70364.0,Jennifer Lopez Still,1.0
25510,5033.0,Jennifer Lopez Still,1.0
25512,7600.0,Jennifer Lopez Still,1.0
25514,9727.0,Jennifer Lopez Still,-1.0
25516,13984.0,Jennifer Lopez Still,-1.0
25518,6165.0,Jennifer Lopez Still,1.0
25520,14164.0,Jennifer Lopez Still,1.0
25521,11109.0,Jennifer Lopez Still,1.0
25523,10990.0,Jennifer Lopez Still,1.0
25525,10679.0,Jennifer Lopez Still,1.0
25526,10670.0,Jennifer Lopez Still,1.0
25528,9769.0,Jennifer Lopez Still,-1.0
25529,6283.0,Jennifer Lopez Still,1.0
25530,8473.0,Jennifer Lopez Still,1.0
25531,11703.0,Jennifer Lopez Still,1.0
25532,8909.0,Jennifer Lopez Still,1.0
25533,8673.0,Jennifer Lopez Still,1.0
25534,7280.0,Jennifer Lopez Still,1.0
25537,63850.0,Libre,1.0
25538,86837.0,Libre,1.0
25541,49431.0,Libre,-1.0
25542,89114.0,Libre,1.0
25544,89439.0,Libre,1.0
25546,86856.0,Libre,1.0
25547,59419.0,Libre,1.0
25548,70364.0,Libre,1.0
25549,67100.0,Libre,1.0
25550,55723.0,Libre,1.0
25551,62239.0,Libre,1.0
25552,64274.0,Libre,1.0
25553,83698.0,Libre,-1.0
25554,76391.0,Libre,-1.0
25557,60575.0,Libre,1.0
25558,51916.0,Libre,1.0
25559,53728.0,Libre,1.0
25560,61158.0,Libre,1.0
25561,75731.0,Libre,1.0
25566,69909.0,Libre,1.0
25568,59662.0,Libre,1.0
25569,79900.0,Libre,1.0
25570,35290.0,Libre,1.0
25572,44828.0,Libre,1.0
25573,42786.0,Libre,-1.0
25574,46879.0,Libre,1.0
25575,76706.0,Libre,1.0
25576,38369.0,Libre,1.0
25577,52364.0,Libre,1.0
25579,66701.0,Libre,1.0
25580,67654.0,Libre,1.0
25581,59105.0,Libre,1.0
25582,79499.0,Libre,1.0
25584,47628.0,Libre,1.0
25585,59074.0,Libre,-1.0
25586,55365.0,Libre,1.0
25587,13098.0,Libre,1.0
25588,51177.0,Libre,1.0
25589,46690.0,Libre,1.0
25590,27312.0,Libre,1.0
25591,53480.0,Libre,1.0
25592,29596.0,Libre,1.0
25593,26575.0,Libre,1.0
25594,47947.0,Libre,1.0
25595,53139.0,Libre,1.0
25596,46662.0,Libre,1.0
25598,34553.0,Libre,-1.0
25599,40451.0,Libre,-1.0
25600,44284.0,Libre,1.0
25601,19857.0,Libre,1.0
25602,35847.0,Libre,1.0
25603,34887.0,Libre,1.0
25605,2565.0,Libre,1.0
25608,44022.0,Libre,1.0
25610,33458.0,Libre,1.0
25611,23906.0,Libre,-1.0
25612,62172.0,Bvlgari Man In Black,1.0
25613,60411.0,Bvlgari Man In Black,1.0
25614,54523.0,Bvlgari Man In Black,1.0
25615,36172.0,Bvlgari Man In Black,1.0
25617,4954.0,Bvlgari Man In Black,1.0
25618,47984.0,Bvlgari Man In Black,1.0
25619,22263.0,Bvlgari Man In Black,1.0
25620,68001.0,Bvlgari Man In Black,1.0
25621,52925.0,Bvlgari Man In Black,-1.0
25623,62583.0,Bvlgari Man In Black,1.0
25624,65714.0,Bvlgari Man In Black,1.0
25625,62677.0,Bvlgari Man In Black,1.0
25626,23742.0,Bvlgari Man In Black,1.0
25628,26554.0,Bvlgari Man In Black,1.0
25629,54977.0,Bvlgari Man In Black,1.0
25630,43115.0,Bvlgari Man In Black,1.0
25631,38148.0,Bvlgari Man In Black,1.0
25632,35298.0,Bvlgari Man In Black,1.0
25634,48919.0,Bvlgari Man In Black,1.0
25635,34841.0,Bvlgari Man In Black,1.0
25637,14501.0,Bvlgari Man In Black,-1.0
25638,37966.0,Bvlgari Man In Black,1.0
25639,37774.0,Bvlgari Man In Black,1.0
25640,34475.0,Bvlgari Man In Black,1.0
25641,37578.0,Bvlgari Man In Black,1.0
25642,35537.0,Bvlgari Man In Black,1.0
25643,29996.0,Bvlgari Man In Black,1.0
25644,27686.0,Bvlgari Man In Black,1.0
25645,27575.0,Bvlgari Man In Black,1.0
25646,22532.0,Bvlgari Man In Black,1.0
25650,17746.0,Bvlgari Man In Black,-1.0
25651,18041.0,Bvlgari Man In Black,1.0
25652,21471.0,Bvlgari Man In Black,1.0
25653,20756.0,Bvlgari Man In Black,1.0
25654,21999.0,Bvlgari Man In Black,1.0
25655,20863.0,Bvlgari Man In Black,1.0
25656,10391.0,Bvlgari Man In Black,1.0
25657,16681.0,Bvlgari Man In Black,1.0
25659,14012.0,Bvlgari Man In Black,1.0
25660,11834.0,Bvlgari Man In Black,1.0
25661,14446.0,Bvlgari Man In Black,1.0
25662,3788.0,Bvlgari Man In Black,1.0
25663,12145.0,Bvlgari Man In Black,1.0
25664,7379.0,Bvlgari Man In Black,1.0
25665,6779.0,Bvlgari Man In Black,-1.0
25667,3875.0,Bvlgari Man In Black,1.0
25668,19651.0,Bvlgari Man In Black,1.0
25669,13129.0,Bvlgari Man In Black,1.0
25670,13465.0,Bvlgari Man In Black,1.0
25671,10990.0,Bvlgari Man In Black,1.0
25672,9718.0,Bvlgari Man In Black,1.0
25673,6350.0,Bvlgari Man In Black,1.0
25674,10097.0,Bvlgari Man In Black,1.0
25675,10855.0,Bvlgari Man In Black,1.0
25677,11908.0,Bvlgari Man In Black,1.0
25678,11501.0,Bvlgari Man In Black,1.0
25679,11092.0,Bvlgari Man In Black,1.0
25680,2261.0,Bvlgari Man In Black,1.0
25681,7560.0,Bvlgari Man In Black,1.0
25682,9754.0,Bvlgari Man In Black,-1.0
25683,9233.0,Bvlgari Man In Black,-1.0
25684,7852.0,Bvlgari Man In Black,-1.0
25685,11407.0,Bvlgari Man In Black,1.0
25687,6470.0,Bvlgari Man In Black,1.0
25688,11299.0,Bvlgari Man In Black,1.0
25689,11276.0,Bvlgari Man In Black,1.0
25690,11109.0,Bvlgari Man In Black,1.0
25691,6466.0,Bvlgari Man In Black,1.0
25693,1861.0,Bvlgari Man In Black,1.0
25694,9787.0,Bvlgari Man In Black,1.0
25695,6408.0,Bvlgari Man In Black,1.0
25696,6735.0,Bvlgari Man In Black,-1.0
25697,7545.0,Bvlgari Man In Black,-1.0
25698,7654.0,Bvlgari Man In Black,-1.0
25699,7098.0,Bvlgari Man In Black,-1.0
25700,6162.0,Bvlgari Man In Black,1.0
25703,57987.0,Encre Noire A L'Extreme,1.0
25704,92151.0,Encre Noire A L'Extreme,1.0
25705,77628.0,Encre Noire A L'Extreme,1.0
25706,87429.0,Encre Noire A L'Extreme,1.0
25708,60411.0,Encre Noire A L'Extreme,1.0
25709,86588.0,Encre Noire A L'Extreme,1.0
25710,68001.0,Encre Noire A L'Extreme,1.0
25711,80972.0,Encre Noire A L'Extreme,1.0
25712,40610.0,Encre Noire A L'Extreme,-1.0
25713,37966.0,Encre Noire A L'Extreme,1.0
25714,55723.0,Encre Noire A L'Extreme,1.0
25715,70677.0,Encre Noire A L'Extreme,-1.0
25716,82874.0,Encre Noire A L'Extreme,1.0
25717,26585.0,Encre Noire A L'Extreme,1.0
25718,4954.0,Encre Noire A L'Extreme,1.0
25720,62255.0,Encre Noire A L'Extreme,1.0
25721,78082.0,Encre Noire A L'Extreme,1.0
25724,71968.0,Encre Noire A L'Extreme,1.0
25725,74299.0,Encre Noire A L'Extreme,1.0
25726,72355.0,Encre Noire A L'Extreme,1.0
25727,68781.0,Encre Noire A L'Extreme,1.0
25728,60950.0,Encre Noire A L'Extreme,1.0
25730,61304.0,Encre Noire A L'Extreme,-1.0
25731,58412.0,Encre Noire A L'Extreme,-1.0
25734,49326.0,Encre Noire A L'Extreme,1.0
25735,37021.0,Encre Noire A L'Extreme,1.0
25738,57081.0,Encre Noire A L'Extreme,1.0
25739,58061.0,Encre Noire A L'Extreme,1.0
25740,60259.0,Encre Noire A L'Extreme,1.0
25741,63053.0,Encre Noire A L'Extreme,1.0
25742,63863.0,Encre Noire A L'Extreme,1.0
25743,56810.0,Encre Noire A L'Extreme,1.0
25744,37610.0,Encre Noire A L'Extreme,-1.0
25745,62744.0,Encre Noire A L'Extreme,-1.0
25747,52696.0,Encre Noire A L'Extreme,-1.0
25748,10391.0,Encre Noire A L'Extreme,1.0
25749,45683.0,Encre Noire A L'Extreme,1.0
25750,51961.0,Encre Noire A L'Extreme,1.0
25751,43115.0,Encre Noire A L'Extreme,1.0
25752,45318.0,Encre Noire A L'Extreme,1.0
25753,44186.0,Encre Noire A L'Extreme,1.0
25754,13098.0,Encre Noire A L'Extreme,1.0
25755,39989.0,Encre Noire A L'Extreme,1.0
25756,36280.0,Encre Noire A L'Extreme,1.0
25757,43918.0,Encre Noire A L'Extreme,1.0
25758,8266.0,Encre Noire A L'Extreme,-1.0
25759,40686.0,Encre Noire A L'Extreme,-1.0
25760,43152.0,Encre Noire A L'Extreme,-1.0
25761,34216.0,Encre Noire A L'Extreme,1.0
25762,14164.0,Encre Noire A L'Extreme,1.0
25763,43160.0,Encre Noire A L'Extreme,1.0
25764,34841.0,Encre Noire A L'Extreme,1.0
25765,39706.0,Encre Noire A L'Extreme,1.0
25766,43221.0,Encre Noire A L'Extreme,1.0
25767,26143.0,Encre Noire A L'Extreme,1.0
25768,36742.0,Encre Noire A L'Extreme,1.0
25769,34553.0,Encre Noire A L'Extreme,1.0
25770,40761.0,Encre Noire A L'Extreme,1.0
25771,40378.0,Encre Noire A L'Extreme,1.0
25772,28409.0,Encre Noire A L'Extreme,1.0
25774,55962.0,Encre Noire A L'Extreme,-1.0
25775,21075.0,Encre Noire A L'Extreme,-1.0
25776,35537.0,Encre Noire A L'Extreme,-1.0
25778,6169.0,Encre Noire A L'Extreme,1.0
25779,4510.0,Encre Noire A L'Extreme,-1.0
25781,33039.0,Encre Noire A L'Extreme,1.0
25784,34018.0,Encre Noire A L'Extreme,1.0
25785,26861.0,Encre Noire A L'Extreme,1.0
25786,34639.0,Encre Noire A L'Extreme,1.0
25787,28898.0,Encre Noire A L'Extreme,1.0
25788,27821.0,Encre Noire A L'Extreme,1.0
25789,11279.0,Encre Noire A L'Extreme,1.0
25790,22668.0,Encre Noire A L'Extreme,-1.0
25791,14989.0,Encre Noire A L'Extreme,-1.0
25792,21921.0,Encre Noire A L'Extreme,1.0
25793,21527.0,Encre Noire A L'Extreme,1.0
25794,23286.0,Encre Noire A L'Extreme,1.0
25795,22905.0,Encre Noire A L'Extreme,1.0
25796,22466.0,Encre Noire A L'Extreme,1.0
25797,22002.0,Encre Noire A L'Extreme,1.0
25798,21267.0,Encre Noire A L'Extreme,1.0
25799,22026.0,Encre Noire A L'Extreme,1.0
25801,18182.0,Encre Noire A L'Extreme,1.0
25804,20297.0,Encre Noire A L'Extreme,-1.0
25805,19820.0,Encre Noire A L'Extreme,1.0
25807,17905.0,Encre Noire A L'Extreme,1.0
25808,4363.0,Encre Noire A L'Extreme,1.0
25809,8502.0,Encre Noire A L'Extreme,1.0
25810,13019.0,Encre Noire A L'Extreme,1.0
25811,17347.0,Encre Noire A L'Extreme,1.0
25812,4371.0,Encre Noire A L'Extreme,1.0
25813,17148.0,Encre Noire A L'Extreme,1.0
25815,6779.0,Encre Noire A L'Extreme,1.0
25816,7465.0,Encre Noire A L'Extreme,1.0
25817,14173.0,Encre Noire A L'Extreme,1.0
25818,9245.0,Encre Noire A L'Extreme,-1.0
25819,13159.0,Encre Noire A L'Extreme,-1.0
25820,12463.0,Encre Noire A L'Extreme,-1.0
25822,6288.0,Encre Noire A L'Extreme,1.0
25823,10792.0,Encre Noire A L'Extreme,1.0
25824,6398.0,Encre Noire A L'Extreme,1.0
25825,13606.0,Encre Noire A L'Extreme,1.0
25826,10327.0,Encre Noire A L'Extreme,1.0
25827,10896.0,Encre Noire A L'Extreme,1.0
25829,3788.0,Encre Noire A L'Extreme,-1.0
25830,11788.0,Encre Noire A L'Extreme,-1.0
25831,8874.0,Encre Noire A L'Extreme,1.0
25832,2602.0,Tom Ford Noir EDP,1.0
25833,77628.0,Tom Ford Noir EDP,1.0
25834,71440.0,Tom Ford Noir EDP,1.0
25835,36946.0,Tom Ford Noir EDP,1.0
25836,10611.0,Tom Ford Noir EDP,1.0
25837,68001.0,Tom Ford Noir EDP,1.0
25838,57197.0,Tom Ford Noir EDP,1.0
25839,40451.0,Tom Ford Noir EDP,1.0
25840,10391.0,Tom Ford Noir EDP,1.0
25841,55723.0,Tom Ford Noir EDP,1.0
25842,33590.0,Tom Ford Noir EDP,-1.0
25843,43945.0,Tom Ford Noir EDP,1.0
25844,36347.0,Tom Ford Noir EDP,-1.0
25845,35298.0,Tom Ford Noir EDP,-1.0
25846,37551.0,Tom Ford Noir EDP,1.0
25847,26143.0,Tom Ford Noir EDP,1.0
25848,5447.0,Tom Ford Noir EDP,1.0
25849,35537.0,Tom Ford Noir EDP,1.0
25850,8266.0,Tom Ford Noir EDP,1.0
25852,9439.0,Tom Ford Noir EDP,1.0
25853,29603.0,Tom Ford Noir EDP,1.0
25855,26915.0,Tom Ford Noir EDP,1.0
25856,12207.0,Tom Ford Noir EDP,-1.0
25857,21523.0,Tom Ford Noir EDP,-1.0
25858,21527.0,Tom Ford Noir EDP,1.0
25859,20895.0,Tom Ford Noir EDP,-1.0
25860,7294.0,Tom Ford Noir EDP,-1.0
25862,13442.0,Tom Ford Noir EDP,-1.0
25863,8874.0,Tom Ford Noir EDP,-1.0
25864,13364.0,Tom Ford Noir EDP,1.0
25865,12148.0,Tom Ford Noir EDP,1.0
25867,10481.0,Tom Ford Noir EDP,1.0
25868,11273.0,Tom Ford Noir EDP,1.0
25869,11286.0,Tom Ford Noir EDP,1.0
25870,7545.0,Tom Ford Noir EDP,1.0
25871,8521.0,Tom Ford Noir EDP,1.0
25873,4371.0,Tom Ford Noir EDP,1.0
25874,9810.0,Tom Ford Noir EDP,1.0
25875,9796.0,Tom Ford Noir EDP,1.0
25876,9329.0,Tom Ford Noir EDP,1.0
25877,9125.0,Tom Ford Noir EDP,1.0
25878,6125.0,Tom Ford Noir EDP,-1.0
25879,8888.0,Tom Ford Noir EDP,-1.0
25880,7249.0,Tom Ford Noir EDP,-1.0
25881,8241.0,Tom Ford Noir EDP,1.0
25882,8132.0,Tom Ford Noir EDP,1.0
25883,4634.0,Tom Ford Noir EDP,1.0
25884,6165.0,Tom Ford Noir EDP,1.0
25886,6735.0,Tom Ford Noir EDP,1.0
25887,7239.0,Tom Ford Noir EDP,1.0
25888,7136.0,Tom Ford Noir EDP,1.0
25889,7034.0,Tom Ford Noir EDP,1.0
25891,5101.0,Tom Ford Noir EDP,-1.0
25893,4210.0,Tom Ford Noir EDP,-1.0
25894,3939.0,Tom Ford Noir EDP,-1.0
25895,1270.0,Tom Ford Noir EDP,-1.0
25896,1090.0,Tom Ford Noir EDP,1.0
25897,83566.0,Shagya,1.0
25898,20063.0,Shagya,1.0
25899,57828.0,Shagya,1.0
25900,35298.0,Shagya,1.0
25901,54293.0,Shagya,1.0
25902,53893.0,Shagya,1.0
25904,46947.0,Shagya,1.0
25905,36280.0,Shagya,1.0
25906,59062.0,Shagya,-1.0
25907,33829.0,Shagya,-1.0
25908,20595.0,Shagya,-1.0
25909,36347.0,Shagya,1.0
25910,10391.0,Shagya,1.0
25911,28409.0,Shagya,1.0
25912,34545.0,Shagya,1.0
25913,17746.0,Shagya,1.0
25914,35537.0,Shagya,1.0
25915,26692.0,Shagya,1.0
25917,29603.0,Shagya,1.0
25919,12207.0,Shagya,1.0
25920,23567.0,Shagya,1.0
25922,19399.0,Shagya,1.0
25923,19206.0,Shagya,1.0
25924,20367.0,Shagya,1.0
25926,12463.0,Shagya,1.0
25927,18182.0,Shagya,1.0
25928,20554.0,Shagya,1.0
25929,20517.0,Shagya,1.0
25933,13595.0,Shagya,1.0
25935,17270.0,Shagya,1.0
25936,9245.0,Shagya,1.0
25938,6066.0,Shagya,1.0
25939,6795.0,Shagya,1.0
25941,7379.0,Shagya,1.0
25943,13197.0,Shagya,1.0
25944,10237.0,Shagya,-1.0
25945,12411.0,Shagya,-1.0
25947,6779.0,Shagya,1.0
25948,10227.0,Shagya,1.0
25950,7465.0,Shagya,1.0
25951,11703.0,Shagya,1.0
25952,2261.0,Shagya,1.0
25954,4371.0,Shagya,1.0
25955,12364.0,Shagya,1.0
25957,8874.0,Shagya,1.0
25958,12333.0,Shagya,1.0
25959,8137.0,Shagya,-1.0
25961,10097.0,Shagya,-1.0
25962,12163.0,Shagya,1.0
25963,7158.0,Shagya,1.0
25965,9304.0,Shagya,1.0
25966,7852.0,Shagya,1.0
25967,8170.0,Shagya,1.0
25969,18248.0,Shagya,1.0
25970,18054.0,Shagya,1.0
25971,22532.0,Shagya,1.0
25972,11954.0,Shagya,1.0
25973,5329.0,Shagya,1.0
25975,8684.0,Shagya,-1.0
25977,10422.0,Shagya,1.0
25978,6466.0,Shagya,1.0
25979,3788.0,Shagya,1.0
25980,6683.0,Shagya,1.0
25981,11610.0,Shagya,1.0
25982,11407.0,Shagya,1.0
25983,9982.0,Shagya,1.0
25984,10781.0,Shagya,1.0
25985,10403.0,Shagya,1.0
25986,1245.0,Shagya,1.0
25987,10076.0,Shagya,1.0
25988,6283.0,Shagya,-1.0
25989,9125.0,Shagya,1.0
25990,8904.0,Shagya,-1.0
25992,5050.0,Shagya,-1.0
25993,1416.0,Shagya,-1.0
25994,841.0,Shagya,1.0
25995,1465.0,Shagya,1.0
25996,89644.0,Y Eau de Parfum,1.0
25997,65714.0,Y Eau de Parfum,1.0
25998,77912.0,Y Eau de Parfum,1.0
25999,88900.0,Y Eau de Parfum,1.0
26000,76307.0,Y Eau de Parfum,1.0
26001,83861.0,Y Eau de Parfum,1.0
26003,52259.0,Y Eau de Parfum,1.0
26007,49463.0,Y Eau de Parfum,-1.0
26008,60411.0,Y Eau de Parfum,1.0
26009,23548.0,Y Eau de Parfum,1.0
26010,48692.0,Y Eau de Parfum,1.0
26011,56710.0,Y Eau de Parfum,1.0
26012,42800.0,Y Eau de Parfum,1.0
26013,62518.0,Y Eau de Parfum,1.0
26016,37761.0,Y Eau de Parfum,1.0
26017,64715.0,Y Eau de Parfum,1.0
26019,76383.0,Y Eau de Parfum,-1.0
26020,67960.0,Y Eau de Parfum,-1.0
26021,68781.0,Y Eau de Parfum,-1.0
26022,61538.0,Y Eau de Parfum,1.0
26024,57987.0,Y Eau de Parfum,1.0
26026,46180.0,Y Eau de Parfum,1.0
26027,66002.0,Y Eau de Parfum,1.0
26028,62872.0,Y Eau de Parfum,1.0
26029,63416.0,Y Eau de Parfum,1.0
26030,62812.0,Y Eau de Parfum,1.0
26031,62929.0,Y Eau de Parfum,-1.0
26032,47984.0,Y Eau de Parfum,-1.0
26033,55063.0,Y Eau de Parfum,-1.0
26034,51264.0,Y Eau de Parfum,1.0
26035,53893.0,Y Eau de Parfum,1.0
26036,46690.0,Y Eau de Parfum,1.0
26037,54293.0,Y Eau de Parfum,1.0
26040,45622.0,Y Eau de Parfum,1.0
26043,44284.0,Y Eau de Parfum,1.0
26044,53656.0,Y Eau de Parfum,-1.0
26045,51961.0,Y Eau de Parfum,1.0
26046,51341.0,Y Eau de Parfum,1.0
26048,44030.0,Y Eau de Parfum,1.0
26049,48163.0,Y Eau de Parfum,1.0
26052,13098.0,Y Eau de Parfum,1.0
26056,36221.0,Y Eau de Parfum,1.0
26057,46408.0,Y Eau de Parfum,1.0
26058,40708.0,Y Eau de Parfum,1.0
26059,39627.0,Y Eau de Parfum,1.0
26060,41853.0,Y Eau de Parfum,1.0
26061,26143.0,Y Eau de Parfum,1.0
26062,37966.0,Y Eau de Parfum,1.0
26063,43587.0,Y Eau de Parfum,1.0
26064,26072.0,Y Eau de Parfum,1.0
26066,37578.0,Y Eau de Parfum,1.0
26067,33405.0,Y Eau de Parfum,-1.0
26068,32826.0,Y Eau de Parfum,1.0
26070,36347.0,Y Eau de Parfum,-1.0
26071,51847.0,Y Eau de Parfum,1.0
26072,30224.0,Y Eau de Parfum,-1.0
26073,35354.0,Y Eau de Parfum,-1.0
26074,36402.0,Y Eau de Parfum,-1.0
26075,34475.0,Y Eau de Parfum,-1.0
26076,35537.0,Y Eau de Parfum,1.0
26077,29052.0,Y Eau de Parfum,-1.0
26079,12148.0,Y Eau de Parfum,1.0
26080,30976.0,Y Eau de Parfum,1.0
26081,27486.0,Y Eau de Parfum,-1.0
26082,21020.0,Y Eau de Parfum,-1.0
